Sales,Profits,Discounts
12.176,-18.8728,0.8
46.384,5.2182,0.2
362.92,105.2468,0
9.248,3.3524,0.2
1889.946,-377.9892,0.4
62.04,4.653,0.2
396.92,148.845,0.2
239.456,17.9592,0.2
13.12,2.132,0.2
29.36,13.5056,0
214.9,62.321,0
15.92,7.4824,0
146.45,48.3285,0
15.14,0.6056,0
5.76,2.6496,0
1399.98,629.991,0
8.952,-7.46,0.7
8.856,-6.4944,0.7
85.246,-1.2178,0.3
21.728,7.6048,0.2
1487.04,148.704,0.2
71.88,33.0648,0
9.24,2.9568,0
35.88,16.146,0
17.04,5.538,0.2
931.176,314.2719,0.2
266.352,-13.3176,0.2
483.136,54.3528,0.2
196.784,-22.1382,0.2
231.92,5.798,0.2
29.7,8.019,0
13.592,-14.2716,0.6
70.88,33.3136,0
114.288,12.8574,0.2
36.624,-24.416,0.7
242.352,-363.528,0.7
49.616,4.9616,0.2
508.704,0,0.2
57.36,-14.34,0.2
906.68,68.001,0.2
719.952,71.9952,0.2
755.944,66.1451,0.2
11.98,-19.168,0.8
0.898,-1.5715,0.8
21.204,-11.6622,0.6
34.74,17.37,0
833.94,216.8244,0
12.96,4.536,0.2
25.92,12.4416,0
349.965,-216.9783,0.5
22.32,5.301,0.2
158.28,72.8088,0
497.94,224.073,0
533.94,154.8426,0
167.94,82.2906,0
31.68,9.8208,0
170.786,0,0.3
198.744,0,0.3
63.824,13.5626,0.2
435.168,-59.8356,0.2
48.58,7.7728,0
47.976,8.3958,0.2
20.736,7.2576,0.2
26.46,11.907,0
49.12,23.0864,0
15,7.2,0
194.7,9.735,0
591.32,112.3508,0
2.84,0.8804,0
221.96,4.4392,0
236,40.12,0
41.94,15.0984,0
52.792,4.6193,0.2
563.94,112.788,0
2625.12,735.0336,0
17.94,4.485,0
422.856,15.8571,0.2
127.764,2.8392,0.1
3499.93,909.9818,0
14.4,6.624,0
122.97,60.2553,0
9.32,2.7028,0
122.94,59.0112,0
17.31,5.193,0
128.744,12.8744,0.2
58.248,11.6496,0.2
71.246,-19.3382,0.3
7.872,0.5904,0.2
887.271,-63.3765,0.3
146.86,70.4928,0
36.56,18.28,0
225.576,22.5576,0.2
5.248,0.4592,0.2
38.256,4.782,0.2
40.24,13.078,0.2
29.925,-21.945,0.7
148.704,46.47,0.2
55.92,16.776,0.2
12.96,6.2208,0
25.176,-33.3582,0.6
5.584,-1.6752,0.6
1297.368,97.3026,0.2
264.32,19.824,0.2
25.92,12.4416,0
22.96,6.6584,0
19.44,9.3312,0
9.54,4.293,0
5.81,1.8011,0
5.76,1.728,0
14.91,4.6221,0
6.642,-4.428,0.7
18.54,8.7138,0
679.96,220.987,0.2
189.576,9.4788,0.2
71.96,7.196,0.2
539.92,47.243,0.2
725.344,54.4008,0.2
7.44,2.604,0
39.48,11.0544,0
850.5,245.7,0.1
75.33,19.5858,0
325.632,28.4928,0.2
23.344,-1.459,0.2
16.52,5.369,0.2
335.72,113.3055,0.2
251.944,88.1804,0.2
127.302,-9.093,0.3
1207.84,314.0384,0
12.53,5.8891,0
34.58,10.0282,0
300.98,87.2842,0
258.75,77.625,0
59.52,15.4752,0
57.96,27.2412,0
441.96,101.6508,0
68.04,33.3396,0
703.71,-938.28,0.7
17.904,-14.92,0.7
11.976,-9.1816,0.7
67.96,0.8495,0.2
892.224,89.2224,0.2
1299.99,-571.9956,0.5
4.544,1.6472,0.2
1352.032,84.502,0.2
1548.99,-464.697,0.4
19.872,6.7068,0.2
119.448,-13.4379,0.2
118.16,-25.109,0.2
19.56,5.4768,0
80.96,29.1456,0
25.92,12.4416,0
106.96,31.0184,0
187.76,76.9816,0
76.776,-53.7432,0.7
53.9,25.872,0
76.728,-53.7096,0.6
10.43,-18.2525,0.8
99.2,25.792,0
15.92,2.786,0.2
129.92,10.3936,0
30.4,13.984,0
5399.91,2591.9568,0
119.1,34.539,0
40.08,19.2384,0
59.94,28.1718,0
259.98,88.3932,0
170.98,32.4862,0
38.97,4.6764,0
154.9,69.705,0
446.068,0,0.3
152.94,41.2938,0
23.472,4.9878,0.2
195.64,91.9508,0
14.94,7.0218,0
1687.8,742.632,0
341.96,78.6508,0
605.88,151.47,0
186.732,41.496,0.1
3812.97,1906.485,0
26.424,9.5787,0.2
625.99,187.797,0
1568.61,329.4081,0
17.3,8.304,0
160,62.4,0
179.94,50.3832,0
872.94,157.1292,0
12.96,6.2208,0
88.8,44.4,0
319.968,35.9964,0.2
167.888,14.6902,0.2
163.96,59.4355,0.2
5.232,-8.1096,0.8
1199.98,467.9922,0
73.85,2.2155,0
25.71,6.6846,0
17.28,8.1216,0
526.582,-52.6582,0.3
11.56,5.6644,0
209.97,58.7916,0
447.84,98.5248,0
479.97,163.1898,0
8.64,2.5056,0
11.68,4.2048,0
40.776,0.5097,0.2
13.698,-9.5886,0.7
87.8,32.925,0.2
77.952,15.5904,0.2
147.184,-29.4368,0.2
47.952,16.1838,0.2
250.26,72.5754,0
40.776,0.5097,0.2
29.6,9.25,0.2
1.938,-1.3566,0.7
159.96,51.1872,0
59.52,15.4752,0
17.48,8.2156,0
13.168,4.6088,0.2
40.74,12.222,0
179.886,-2.5698,0.3
286.256,17.891,0.2
24.224,-4.8448,0.2
331.536,-82.884,0.2
17.52,6.3072,0
17.856,4.2408,0.2
431.976,-75.5958,0.2
291.136,-25.4744,0.2
114.848,35.89,0.2
10.688,3.7408,0.2
15.232,5.5216,0.2
12.42,5.2164,0
19.44,9.3312,0
70.368,26.388,0.2
12.672,1.4256,0.2
89.95,43.176,0
6.58,3.0268,0
94.99,28.497,0
35.12,13.17,0.2
25.92,12.4416,0
7.96,3.7412,0
566.97,153.0819,0
9.84,2.8536,0
25.488,4.779,0.2
7.56,0.3024,0
60.84,19.4688,0
450.04,58.5052,0
34.6,16.608,0
467.97,140.391,0
33.02,15.8496,0
17.088,1.068,0.2
3.008,0.3384,0.2
268.24,93.884,0.2
431.16,107.79,0.2
43.6,12.208,0
154.95,30.99,0
15.552,5.4432,0.2
42.208,13.7176,0.2
10.368,3.6288,0.2
2.224,0.556,0.2
74.52,35.0244,0
17.52,5.256,0
1779.9,373.779,0
219.9,59.373,0
7.152,0.7152,0.2
26.72,9.352,0.2
1039.728,90.9762,0.2
45.96,13.788,0
456.588,-304.392,0.7
4499.985,-6599.978,0.7
59.976,11.9952,0.2
6.12,2.8764,0
10.98,2.9646,0
7.86,3.6156,0
51.45,13.8915,0
37.056,13.896,0.2
203.92,55.0584,0
29.56,7.9812,0
8.568,-14.5656,0.8
45.248,3.9592,0.2
876.3,-292.1,0.4
185.376,-34.758,0.2
25.06,11.7782,0
2.89,-4.7685,0.8
7.896,2.4675,0.2
22.608,-10.1736,0.6
30.528,9.54,0.2
4.842,-3.3894,0.7
1.8,-2.88,0.8
39.984,-1.4994,0.2
32.4,15.876,0
97.88,48.94,0
307.168,30.7168,0.2
26.9,13.181,0
47.01,22.0947,0
469.99,136.2971,0
207.846,2.3094,0.1
324.744,-77.1267,0.2
40.48,14.5728,0
12,4.2,0.2
720.064,-63.0056,0.2
25.424,-4.767,0.2
2.816,0.3168,0.2
3.204,-2.5632,0.7
30.828,-24.6624,0.7
47.616,5.952,0.2
108.784,10.8784,0.2
4.77,2.1465,0
7.98,2.0748,0
550.431,-47.1798,0.3
10.56,4.6464,0
1497.666,140.9568,0.15
17.52,-3.504,0.2
113.22,29.4372,0
35.88,17.5812,0
4535.976,1644.2913,0.2
11.84,5.6832,0
592.74,160.0398,0
111.672,6.9795,0.2
8.64,2.5056,0
149.97,52.4895,0
232.88,17.466,0.2
90.882,15.147,0.1
508.768,38.1576,0.2
9.912,3.2214,0.2
63.936,6.3936,0.2
59.52,15.4752,0
311.976,38.997,0.2
50.352,17.6232,0.2
19.136,1.9136,0.2
13.12,2.132,0.2
241.568,-15.098,0.2
479.92,41.993,0.2
307.136,-11.5176,0.2
12.6,5.796,0
159.98,57.5928,0
6.12,2.8764,0
1184.72,106.6248,0
45.96,13.788,0
58.05,26.703,0
71.28,34.2144,0
124.404,-21.3264,0.3
154.9,69.705,0
1871.88,561.564,0
16.192,-6.8816,0.6
18.936,-3.7872,0.2
12.672,-3.168,0.2
5.04,1.764,0.2
8.448,2.9568,0.2
20.388,-53.0088,0.8
9.96,4.8804,0
320.64,89.7792,0
52,23.4,0
25.584,8.9544,0.2
464,134.56,0
235.95,77.8635,0
39.96,17.982,0
18.528,-12.352,0.7
17.9,3.401,0
81.96,0,0
272.736,-64.7748,0.2
18.496,6.7048,0.2
441.92,49.716,0.2
127.764,-191.646,0.7
166.44,79.8912,0
13.38,6.1548,0
24,-2.7,0.2
24.448,8.8624,0.2
6.16,2.9568,0
915.136,102.9528,0.2
8.56,3.852,0
97.82,45.9754,0
31.104,11.2752,0.2
11.176,0.8382,0.2
5.04,1.764,0.2
242.176,-302.72,0.6
337.176,-118.0116,0.4
13.344,1.0008,0.2
76.752,10.5534,0.2
102.336,14.0712,0.2
10.32,3.741,0.2
47.32,5.915,0.2
23.376,7.0128,0.2
16.72,3.344,0.2
16.192,4.6552,0.2
32.4,15.552,0
19.89,5.3703,0
399.98,171.9914,0
343.85,137.54,0
106.32,49.9704,0
13.92,4.35,0.2
82.4,40.376,0
6.24,3.0576,0
447.84,219.4416,0
272.048,30.6054,0.2
1614.582,-1237.8462,0.7
24.32,9.12,0.2
1.584,0.4752,0.2
31.984,0,0.2
14.76,4.797,0.2
423.648,47.6604,0.2
76.64,26.824,0.2
4.464,1.674,0.2
3.96,-6.93,0.8
715.64,178.91,0
268.704,6.7176,0.2
21.92,5.9184,0
48.72,7.308,0
205.666,-12.098,0.15
30.344,-31.8612,0.6
25.696,1.9272,0.2
3404.5,1668.205,0
101.34,8.1072,0
344.372,-93.4724,0.3
30.384,3.798,0.2
22.848,7.4256,0.2
38.62,10.8136,0
59.98,10.7964,0
174.3,81.921,0
383.96,38.396,0.2
15.57,-11.418,0.7
22.32,10.7136,0
103.6,51.8,0
2.97,1.3365,0
569.99,170.997,0
50.97,9.1746,0
298.116,-4.2588,0.3
59.52,17.856,0
230.28,23.028,0.2
105.52,34.294,0.2
23.36,11.68,0
71.976,8.997,0.2
8.56,3.852,0
13.92,4.872,0.2
2518.29,654.7554,0
540.57,140.5482,0
221.056,77.3696,0.2
81.424,-9.1602,0.2
134.8,35.048,0
39.582,-59.373,0.8
44.688,5.0274,0.2
31.744,2.3808,0.2
40.98,-65.568,0.8
3.168,-5.0688,0.8
18.84,-3.5325,0.2
362.25,0,0.3
63.552,-34.9536,0.6
129.552,-22.6716,0.2
5.984,2.244,0.2
861.76,249.9104,0
66.96,2.6784,0
6.24,3.0576,0
435.168,-59.8356,0.2
14.9,6.854,0
15.8,4.108,0
72.9,26.973,0
206.352,5.1588,0.2
7.992,2.6973,0.2
81.36,-19.323,0.2
20.232,-16.1856,0.7
389.056,48.632,0.2
20.736,7.2576,0.2
41.472,14.5152,0.2
33.36,16.68,0
90.882,-190.8522,0.7
15.992,-2.9985,0.2
120.784,13.5882,0.2
519.792,-112.6216,0.4
31.176,-5.4558,0.2
10.368,3.6288,0.2
2.724,-1.9068,0.7
254.352,0,0.2
3.762,-2.7588,0.7
10.272,3.21,0.2
659.97,197.991,0
113.73,32.9817,0
5.104,1.6588,0.2
16.448,5.5512,0.2
81.92,22.1184,0
254.9,76.47,0
15.12,4.914,0.2
7.872,0.8856,0.2
8.32,2.808,0.2
89.95,43.176,0
25.2,11.592,0
37.59,17.6673,0
14.97,4.1916,0
1.98,0.891,0
39.936,-26.624,0.7
18.464,2.308,0.2
4.896,-3.4272,0.7
145.764,-247.7988,0.7
9.612,-7.3692,0.7
199.75,87.89,0
1673.184,20.9148,0.2
12.18,3.8976,0
57.68,19.0344,0
263.96,76.5484,0
299.94,128.9742,0
25.76,0.5152,0
271.9,78.851,0
45.84,15.5856,0
9.82,3.2406,0
93.36,0.9336,0
541.24,5.4124,0
106.32,49.9704,0
1323.9,383.931,0
126.624,41.1528,0.2
125.944,15.743,0.2
663.92,207.475,0.2
120,13.2,0
3.29,1.4805,0
18.84,6.0288,0
60.672,12.8928,0.2
30.816,2.6964,0.2
52.792,4.6193,0.2
83.9,20.975,0
11.76,5.7624,0
4.992,-12.9792,0.8
87.92,29.673,0.2
657.93,-93.99,0.3
1.044,-1.827,0.8
210.68,50.5632,0
78.8,1.576,0
19.99,6.7966,0
772.68,108.1752,0
106.08,-9.282,0.2
23.076,-10.9611,0.6
25.92,9.072,0.2
47.952,16.1838,0.2
0.984,-1.476,0.8
75.384,-20.7306,0.6
4.608,1.6704,0.2
37.68,16.956,0
41.91,10.8966,0
435.999,5.1294,0.15
388.704,38.8704,0.2
572.58,34.3548,0
33.18,11.613,0
63.88,24.9132,0
26.72,11.7568,0
295.056,106.9578,0.2
393.25,129.7725,0
2.214,-1.476,0.7
16.272,5.2884,0.2
706.86,197.9208,0
5.97,-4.577,0.7
21.184,4.7664,0.2
41.376,3.1032,0.2
17.94,4.485,0
2.655,-1.8585,0.7
892.35,267.705,0
307.666,28.9568,0.15
728.82,29.1528,0
41.36,13.959,0.2
43.176,15.1116,0.2
4.16,1.7472,0
61.4,28.858,0
24.448,8.8624,0.2
263.96,71.2692,0
359.97,100.7916,0
12.96,6.2208,0
116.82,5.841,0
276.784,89.9548,0.2
239.97,86.3892,0
16.02,6.0876,0
454.56,-107.958,0.2
141.42,-187.3815,0.6
310.744,-26.6352,0.3
12.736,2.2288,0.2
6.47,-9.705,0.8
13.748,-22.6842,0.8
15.224,-38.8212,0.8
27.42,9.3228,0
165.98,74.691,0
75,18,0
134.272,46.9952,0.2
146.544,47.6268,0.2
131.904,47.8152,0.2
203.88,20.388,0.2
14.301,-10.4874,0.7
718.64,-161.694,0.2
61.1,18.33,0
28.08,5.265,0.2
10.496,1.1808,0.2
39.92,12.974,0.2
77.58,20.1708,0
269.36,70.0336,0
5.76,2.8224,0
109.9,32.97,0
23.88,10.5072,0
26.2,12.052,0
12.96,6.2208,0
234.95,32.893,0
118.25,34.2925,0
4.28,1.926,0
26.85,5.1015,0
3357.6,377.73,0.2
8.26,3.7996,0
2973.32,334.4985,0.2
104.79,29.3412,0
775.728,58.1796,0.2
89.0664,-17.0274,0.32
175.44,52.632,0.2
438.336,-87.6672,0.2
215.544,-58.5048,0.3
55.584,20.844,0.2
127.386,-25.4772,0.3
248.43,-17.745,0.3
11.648,-30.8672,0.8
85.246,-1.2178,0.3
20.64,2.322,0.2
148.02,41.4456,0
33.29,7.9896,0
204.95,100.4255,0
526.344,-75.192,0.3
41.96,10.9096,0
451.152,0,0.2
31.504,11.0264,0.2
30.672,9.585,0.2
1079.976,125.9972,0.4
161.568,-28.2744,0.2
2.934,-4.9878,0.8
18.528,4.4004,0.2
670.752,-125.766,0.2
64.96,-43.848,0.6
41.94,15.0984,0
11.96,5.8604,0
13.12,3.8048,0
535.41,160.623,0
72.78,-70.9605,0.6
36.84,17.3148,0
87.71,41.2237,0
562.2925,-255.5875,0.45
56.52,21.4776,0
11.264,1.2672,0.2
284.08,24.857,0.2
18.496,6.7048,0.2
14.73,7.2177,0
186.54,50.3658,0
557.728,6.9716,0.2
159.968,-31.9936,0.2
471.9,155.727,0
3.52,1.6896,0
49.12,23.0864,0
20.16,9.8784,0
10.68,5.0196,0
141.96,39.7488,0
32.48,4.872,0
20.04,9.6192,0
13999.96,6719.9808,0
238,38.08,0
61.96,27.882,0
239.372,-23.9372,0.3
595,95.2,0
16.032,5.6112,0.2
199.75,87.89,0
227.96,36.4736,0
293.52,76.3152,0
307.98,89.3142,0
96.96,33.936,0
117.488,41.1208,0.2
11.952,4.1832,0.2
512.499,-30.147,0.15
863.128,-32.3673,0.2
2036.86,366.6348,0
449.568,-73.0548,0.2
108.96,32.688,0
264.18,68.6868,0
2.88,1.4112,0
41.904,14.1426,0.2
23.92,4.0664,0
156.512,52.8228,0.2
128.34,37.2186,0
474.95,142.485,0
999.98,449.991,0
277.5,-188.7,0.5
1252.704,-480.2032,0.4
110.97,-24.0435,0.4
22.608,-10.1736,0.6
1.892,-0.9933,0.6
63.312,20.5764,0.2
7.824,2.934,0.2
170.072,-12.148,0.3
62.82,29.5254,0
19.44,9.3312,0
7.38,3.6162,0
38.88,18.6624,0
187.76,76.9816,0
6.048,-4.2336,0.7
98.352,9.8352,0.2
335.744,25.1808,0.2
8.96,4.3904,0
89.568,-1.1196,0.2
71.96,7.196,0.2
15.552,5.4432,0.2
10.43,-18.2525,0.8
72.784,-18.196,0.2
67.15,16.7875,0
549.98,142.9948,0
11.82,4.728,0
4643.8,2229.024,0
577.764,115.5528,0.1
191.5155,-76.6062,0.45
2.624,0.4264,0.2
1369.764,-913.176,0.7
294.368,-58.8736,0.2
81.568,7.1372,0.2
44.46,-17.784,0.6
314.088,19.6305,0.2
6.336,-4.6464,0.7
10.48,3.799,0.2
2.469,-1.8106,0.7
3.264,-2.2848,0.7
4.344,0.8688,0.2
31.776,-19.0656,0.6
4.928,1.7248,0.2
1.788,-3.0396,0.8
15.072,-3.768,0.2
12.624,-2.5248,0.2
185.88,83.646,0
12.96,6.2208,0
189.7,91.056,0
40.99,20.0851,0
82.64,7.4376,0
31.02,8.0652,0
89.97,37.7874,0
35.97,9.7119,0
1266.86,291.3778,0
169.45,42.3625,0
40.68,0.4068,0
3.328,0.416,0.2
933.262,-458.1468,0.45
2803.92,0,0.2
4.768,-0.7748,0.2
6.672,2.502,0.2
4.448,1.112,0.2
43.936,6.0412,0.2
23.744,8.3104,0.2
357,57.12,0
806.336,50.396,0.2
85.44,31.6128,0
344.91,10.3473,0
70.97,-191.619,0.8
36.784,3.6784,0.2
743.988,-123.998,0.4
11.212,-16.818,0.8
4.712,-1.8848,0.6
180.98,-470.548,0.8
60.416,6.0416,0.2
299.99,89.997,0
192.16,92.2368,0
242.624,27.2952,0.2
46.74,11.685,0
174.95,12.2465,0
100.704,37.764,0.2
368.91,180.7659,0
8.02,3.7694,0
171.04,44.4704,0
19.44,9.3312,0
13.092,-10.0372,0.7
122.94,30.735,0
35.448,12.8499,0.2
19.98,5.1948,0
69.375,-47.175,0.5
31.68,2.772,0.2
2003.168,250.396,0.2
9.344,3.1536,0.2
2563.056,313.2624,0.1
387.136,4.8392,0.2
3.424,0.2996,0.2
1085.42,282.2092,0
43.056,15.6078,0.2
3.762,-2.7588,0.7
34.86,-26.726,0.7
432.456,32.4342,0.2
675.06,87.7578,0
65.232,22.0158,0.2
207,25.875,0.2
600.53,137.264,0.3
59.904,14.2272,0.2
637.44,135.456,0.2
51.756,-33.6414,0.6
31.104,10.8864,0.2
47.96,4.1965,0.2
158.928,41.7186,0.2
211.248,15.8436,0.2
5.552,-1.041,0.2
2.952,0.9963,0.2
10.332,-7.5768,0.7
18.368,5.9696,0.2
299.9,74.975,0
26.55,12.744,0
111.98,26.8752,0
4.928,0.7392,0.2
11.784,4.2717,0.2
7.98,2.0748,0
180.96,81.432,0
1649.95,659.98,0
362.352,45.294,0.2
73.584,8.2782,0.2
486.368,36.4776,0.2
32.4,15.552,0
41.86,19.2556,0
77.56,35.6776,0
37.17,11.151,0
137.352,8.5845,0.2
376.509,-43.0296,0.3
62.72,24.4608,0
2939.93,764.3818,0
512.358,-14.6388,0.3
3.488,0.5668,0.2
22.288,3.9004,0.2
16.032,5.6112,0.2
1.752,0.1533,0.2
20.992,2.3616,0.2
11.21,3.363,0
45.04,4.504,0.2
15.624,-24.9984,0.8
8.74,2.2724,0
44.75,20.585,0
61.68,5.397,0.2
158.376,13.8579,0.2
2.864,-4.5824,0.8
94.192,-164.836,0.8
143.7,68.976,0
6.48,3.1104,0
7.88,2.5216,0
11.21,3.363,0
354.9,88.725,0
17.94,8.7906,0
51.8,23.31,0
299.52,149.76,0
7.7,3.157,0
23.92,11.7208,0
498,184.26,0
436.704,-38.2116,0.2
32.4,15.552,0
61.44,16.5888,0
73.36,19.8072,0
59.2,22.2,0.2
32.952,6.5904,0.2
218.376,-10.9188,0.2
31.4,13.188,0
9.48,3.792,0
209.5,58.66,0
24.3,10.449,0
6.48,3.1104,0
32.448,7.3008,0.2
26.388,-17.592,0.7
373.47,-112.041,0.4
64.2,-44.94,0.7
8,2.8,0.2
186.54,41.0388,0
87.08,24.3824,0
105.584,9.2386,0.2
217.44,91.3248,0
31.744,3.968,0.2
5.432,-13.58,0.8
913.43,-169.637,0.3
372.144,27.9108,0.2
751.984,84.5982,0.2
604.768,60.4768,0.2
27.36,7.3872,0
20.56,9.6632,0
83.92,31.47,0.2
902.712,33.8517,0.2
120.666,21.294,0.15
4.984,-8.4728,0.8
82.26,33.7266,0
29.74,4.461,0
87.36,23.5872,0
56.16,17.55,0.2
64.384,8.048,0.2
64.784,-14.5764,0.2
15.552,5.6376,0.2
223.888,69.965,0.2
10.896,3.405,0.2
84.784,-20.1362,0.2
241.5,0,0.3
59.97,14.9925,0
13.36,6.4128,0
11.808,4.1328,0.2
16.24,2.436,0
77.55,21.714,0
76.12,22.0748,0
17.184,6.2292,0.2
11.76,5.7624,0
27.46,9.8856,0
137.94,35.8644,0
111.15,48.906,0
901.95,297.6435,0
366.009,-47.0583,0.3
310.688,108.7408,0.2
7.68,-11.52,0.8
155.372,-35.5136,0.3
10.744,0.8058,0.2
232.4,78.435,0.2
164.646,12.8058,0.1
22.68,11.1132,0
105.52,48.5392,0
83.92,5.8744,0
141.9,58.179,0
39.98,9.1954,0
28.91,8.673,0
174.95,45.487,0
110.528,38.6848,0.2
630.024,-199.5076,0.4
27.86,9.1938,0
933.408,-173.3472,0.3
51.84,18.144,0.2
165.6,-6.21,0.2
106.32,49.9704,0
147.92,46.225,0.2
104.28,26.07,0
286.85,63.107,0
66.96,2.6784,0
199.98,87.9912,0
45,4.95,0
17.9,8.771,0
40.48,17.4064,0
2154.9,129.294,0
18.432,-12.288,0.7
10.944,0.9576,0.2
4.36,0.1744,0
62.352,-10.9116,0.2
303.92,-30.392,0.2
129.3,6.465,0
274.2,112.422,0
6.048,-1.3608,0.2
6.848,2.14,0.2
9.96,-6.723,0.6
8.552,-13.6832,0.8
45.584,16.5242,0.2
25.488,4.4604,0.2
136.96,51.36,0.2
49.616,4.9616,0.2
10.584,3.4398,0.2
84.416,27.4352,0.2
431.94,-71.99,0.4
2.043,-1.4982,0.7
68.238,-12.5103,0.4
240.744,-13.7568,0.3
35,14.7,0
210.68,50.5632,0
637.896,-127.5792,0.3
43.44,21.2856,0
2.22,0.666,0
1679.96,125.997,0.2
344.372,-93.4724,0.3
1554.936,77.7468,0.2
127.88,-67.137,0.6
222.384,22.2384,0.2
106.869,-29.0073,0.3
3.564,-6.237,0.8
25.68,-39.804,0.8
12.384,-19.8144,0.8
25.3,11.891,0
95.94,9.594,0
7.5,3.6,0
302.376,22.6782,0.2
46.688,-2.918,0.2
17.94,3.0498,0
370.14,144.3546,0
8.928,3.1248,0.2
2678.94,241.1046,0
387.136,-14.5176,0.2
45.408,11.9196,0.2
77.952,-11.6928,0.2
3,1.05,0.2
9.952,0.9952,0.2
37.896,-29.0536,0.7
65.584,23.7742,0.2
44.784,16.2342,0.2
1035.8,269.308,0
5.76,1.6704,0
19.98,8.991,0
35.98,10.0744,0
16.656,3.3312,0.2
20.7,9.936,0
83.7,41.013,0
199.8,71.928,0
45.68,21.0128,0
110.96,53.2608,0
11.94,5.97,0
8749.95,2799.984,0
36.4,18.2,0
18.69,7.1022,0
5.94,0.1188,0
60.736,20.4984,0.2
479.976,161.9919,0.2
6.08,-10.336,0.8
165.6,-6.21,0.2
59.52,15.4752,0
479.97,177.5889,0
18.62,5.3998,0
49.632,16.7508,0.2
97.82,45.9754,0
15.984,1.1988,0.2
184.752,-20.7846,0.2
12.96,6.2208,0
366.744,-110.0232,0.3
8.856,-14.1696,0.8
27.96,8.388,0.2
146.352,49.3938,0.2
175.23,61.3305,0
125.99,31.4975,0
23,10.35,0
25.584,8.9544,0.2
73.784,-77.4732,0.6
20.736,7.2576,0.2
17.52,8.2344,0
35.76,10.0128,0
3.64,0.9828,0
30.336,-17.4432,0.6
12.99,1.5588,0
182.22,45.555,0
302.94,18.1764,0
54.992,8.9362,0.2
12.99,0.2598,0
55.86,27.93,0
44.376,-7.396,0.4
51.264,7.6896,0.2
5.193,-3.462,0.7
159.984,43.9956,0.2
54.224,3.389,0.2
241.424,-36.2136,0.2
33.36,16.68,0
13.76,6.3296,0
496.86,24.843,0
389.97,35.0973,0
9.82,4.8118,0
56.4,3.384,0
18.312,-12.208,0.7
25.92,9.072,0.2
8.016,1.002,0.2
479.984,59.998,0.2
30.84,9.6375,0.2
33.568,1.6784,0.2
422.625,0,0.3
199.98,83.9916,0
20.24,8.7032,0
39.92,11.1776,0
32.54,15.9446,0
39,17.55,0
12.6,6.048,0
24.64,4.004,0.2
6.264,2.0358,0.2
14.432,3.4276,0.2
719.976,134.9955,0.2
239.92,23.992,0
1056.86,158.529,0
447.944,89.5888,0.2
150.408,-33.8418,0.2
453.576,39.6879,0.2
45.36,14.742,0.2
287.88,35.985,0.2
131.88,14.8365,0.2
2.328,-0.7566,0.6
1454.9,378.274,0
4.842,-3.5508,0.7
220.704,-8.2764,0.2
67.176,6.7176,0.2
15.232,5.5216,0.2
31.104,10.8864,0.2
968.744,314.8418,0.2
222.352,77.8232,0.2
479.984,89.997,0.2
10.272,3.21,0.2
998.85,-199.77,0.4
24.56,11.5432,0
5.67,0.1134,0
14.336,0.896,0.2
102.3,26.598,0
607.52,97.2032,0
31.16,7.79,0
2.61,1.2006,0
10.332,-5.9409,0.6
10.368,3.6288,0.2
20.784,-3.6372,0.2
66.96,-13.392,0.2
17.248,6.0368,0.2
11.088,-8.1312,0.7
1287.45,244.6155,0
168.1,43.706,0
51.968,-10.3936,0.2
4.768,0.4768,0.2
7.98,3.9102,0
18.688,7.008,0.2
11.664,3.3534,0.2
191.976,38.3952,0.2
499.168,31.198,0.2
11.88,5.346,0
35.44,16.6568,0
67.136,25.176,0.2
4.32,1.512,0.2
14.94,7.0218,0
40.54,11.3512,0
7.312,2.5592,0.2
475.944,59.493,0.2
30.08,-5.264,0.2
165.6,-6.21,0.2
180.96,13.572,0.2
23.18,7.6494,0
56.96,21.0752,0
15.56,4.0456,0
353.568,-44.196,0.2
13.96,6.7008,0
82.95,29.0325,0
39.68,10.3168,0
479.97,177.5889,0
7.38,3.4686,0
14.256,4.455,0.2
81.98,40.1702,0
39.624,13.8684,0.2
399.672,-14.9877,0.2
65.12,16.9312,0
30.56,-19.864,0.6
20.768,2.3364,0.2
39.808,3.9808,0.2
121.104,-100.92,0.7
111.96,-1.3995,0.2
15.696,5.1012,0.2
70.26,18.9702,0
90,16.2,0
6.096,2.0574,0.2
481.176,-120.294,0.4
7.24,2.3892,0
177.45,-78.078,0.5
1369.764,-913.176,0.7
9.48,0.711,0.2
130.98,-89.0664,0.5
174.95,45.487,0
826,214.76,0
139.58,39.0824,0
399.95,143.982,0
12.39,5.8233,0
760.98,-1141.47,0.8
67.86,-45.24,0.7
31.504,11.814,0.2
5.04,1.638,0.2
39.879,-29.2446,0.7
4.712,1.4136,0.2
194.352,19.4352,0.2
97.424,10.9602,0.2
704.76,26.4285,0.2
27.396,-20.0904,0.7
5.7,2.679,0
14.19,5.5341,0
7.3,2.19,0
199.98,75.9924,0
144.96,60.8832,0
118,20.06,0
48.94,24.47,0
22.66,9.7438,0
0.836,-1.3376,0.8
30.96,11.223,0.2
723.92,-81.441,0.2
21.968,-15.9268,0.6
619.152,69.6546,0.2
127.904,41.5688,0.2
94.2,39.564,0
49.5,13.365,0
16.52,1.652,0.2
55.36,19.376,0.2
11.56,3.757,0.2
17.12,7.704,0
182.352,-18.2352,0.2
118.16,-25.109,0.2
18.368,6.1992,0.2
600.558,-8.5794,0.3
50.352,-8.1822,0.2
