click,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,month,dayofweek,day,hour
FALSE,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,f030eec1,bfc685e4,1da119e0,0,0,21687,320,50,2495,2,167,-1,23,10,6,26,18
FALSE,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,285aa37d,cad4c01d,1,0,9478,320,50,906,3,1451,100156,61,10,2,22,18
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,44c2744a,88fe1d5d,1,0,20251,320,50,2323,0,687,100081,48,10,3,30,8
FALSE,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ad91c7ae,4258293,1,0,19771,320,50,2227,0,679,100081,48,10,2,22,11
FALSE,1005,0,f6cba1bd,5c9c05b7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,db283955,cdf6ea96,1,0,22744,320,50,2637,3,35,100188,23,10,1,28,17
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,69706837,1b30747b,fce66524,1,0,20634,320,50,2374,3,39,-1,23,10,2,29,17
FALSE,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0fb16e1f,be6db1d7,1,0,18858,320,50,1882,3,35,100013,13,10,6,26,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,b86eb9e1,aadf8ecb,fce66524,1,0,23931,320,50,2743,0,163,100141,17,10,3,30,22
TRUE,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4eeaf9b0,5ec45883,1,0,21153,320,50,2420,2,35,100077,69,10,6,26,6
FALSE,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d1176bb,8f5c9827,1,0,19772,320,50,2227,0,679,100079,48,10,5,25,13
FALSE,1002,0,7480e371,2d9329bb,50e219e0,ecad2386,7801e8d9,07d7df22,06b45140,2856775,43e7b962,0,0,6563,320,50,572,2,39,-1,32,10,5,25,14
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,d17a0181,1,0,22255,320,50,2545,0,167,-1,221,10,6,26,1
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,23306687,553f099b,1,0,15704,320,50,1722,0,35,100084,79,10,6,26,9
FALSE,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9343cb87,ad0177e7,1,0,21830,320,50,2522,0,35,100083,221,10,3,23,2
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,af89fc8b,7801e8d9,0f2161f8,fced9936,1b853466,60a575ef,1,2,19251,320,50,2201,3,35,-1,43,10,1,21,4
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,01b1aee0,a5bce124,1,0,20632,320,50,2374,3,39,-1,23,10,2,29,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,ab251e90,7cac2ebc,5096d134,1,0,16688,320,50,1873,3,39,-1,23,10,3,30,23
TRUE,1002,0,763a42b5,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,ab7c9c17,d77a6ef4,c978d6f5,0,0,21682,320,50,2496,3,167,-1,23,10,5,25,21
FALSE,1005,0,29229f8e,a10eb148,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a018d7c1,bf539746,1,0,20632,320,50,2374,3,39,100119,23,10,0,27,15
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6ecceca7,3bd9e8e7,1,0,15707,320,50,1722,0,35,-1,79,10,3,23,17
FALSE,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bdaefe53,0594e7d0,1,0,19951,320,50,1528,3,39,100075,23,10,1,28,16
FALSE,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8b463af5,8a4875bd,1,0,22683,320,50,2528,0,39,100077,221,10,0,27,18
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,cfbd8210,d9b5648e,0f2161f8,a99f214a,e5d2c799,aad45b01,1,0,21611,320,50,2480,3,299,100111,61,10,1,21,3
TRUE,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a1f85d6f,d787e91b,1,0,8330,320,50,761,3,175,100075,23,10,1,21,11
TRUE,1005,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,b24d1e98,ad0177e7,1,0,15703,320,50,1722,0,35,100084,79,10,0,27,14
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,329001c3,f4fffcd0,1,0,21611,320,50,2480,3,297,100111,61,10,5,25,23
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,a5affa32,18087afc,1,2,23738,320,50,2676,0,299,100176,221,10,3,30,5
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,10758aaf,d9b5648e,0f2161f8,a99f214a,805f7452,aad45b01,1,0,21611,320,50,2480,3,297,100111,61,10,2,22,21
FALSE,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,126914ad,daa861e9,1,0,19772,320,50,2227,0,935,100081,48,10,3,30,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,285aa37d,cad4c01d,1,0,19733,320,50,2260,0,171,100156,91,10,1,21,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,314a815c,a732750a,158e4944,1,0,21665,320,50,2493,3,35,-1,117,10,1,21,9
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,259ff61c,dc15c87e,1,2,21862,320,50,2524,0,35,-1,221,10,1,28,8
TRUE,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,ad28ef75,5ccd43a4,dfc76d3f,0,0,21249,320,50,2441,0,169,100162,91,10,2,22,15
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,878bf0fb,8a4875bd,1,0,22259,320,50,2545,0,39,100083,221,10,4,24,8
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,809d665c,fce66524,1,0,15702,320,50,1722,0,35,-1,79,10,3,23,8
FALSE,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,efa0d92c,8a4875bd,1,0,6563,320,50,572,2,39,-1,32,10,3,23,9
FALSE,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ecd0d160,779d90c2,1,0,17037,320,50,1934,2,39,-1,16,10,0,27,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,4a96462b,225078da,1,3,23222,320,50,2676,0,299,100176,221,10,3,30,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,893628b6,af7fe221,1,0,20277,320,50,2281,3,47,100182,42,10,4,24,17
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,2f88f976,18087afc,1,3,23221,320,50,2676,0,299,100176,221,10,3,30,21
TRUE,1002,0,805d7074,3a1a5671,50e219e0,ecad2386,7801e8d9,07d7df22,1402106c,343e72cd,13367cc6,0,0,20108,320,50,2299,2,1327,100084,52,10,4,24,18
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6e14e1f,711ee120,1,0,15705,320,50,1722,0,35,-1,79,10,4,24,1
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5e989423,7fdd04d2,1,0,18095,320,50,2060,3,39,100048,23,10,2,29,12
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,1d64ced5,2347f47a,8ded1f7a,32e7eec0,0489ce3f,4ea23a13,1,3,15708,320,50,1722,0,35,-1,79,10,2,22,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,7842553b,36b67a2a,1,0,16352,320,50,1823,1,167,100003,71,10,5,25,20
TRUE,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,565d05be,ac731870,1,0,19015,300,250,2162,2,39,-1,33,10,3,23,3
FALSE,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,07d729d5,48fdda0b,1,0,20312,320,50,1780,0,1711,100077,48,10,5,25,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,2950be72,6ddbbb5a,ce12dd72,1,0,23168,320,50,2668,0,43,-1,221,10,2,29,9
TRUE,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d02a657c,779d90c2,1,0,20251,320,50,2323,0,687,100081,48,10,3,23,18
FALSE,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,285aa37d,f60c2fd3,1,0,23626,320,50,2707,3,937,100156,61,10,2,29,18
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3031b64b,e89d7ec2,1,0,20277,320,50,2281,3,47,100182,42,10,2,22,7
FALSE,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,73ea090d,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23,10,6,26,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d60aa4c7,bd1ec0c7,1,2,21189,320,50,2424,1,161,100190,71,10,3,23,13
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3e4a315f,8a4875bd,1,0,20009,320,50,2283,0,163,-1,95,10,3,30,4
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,a11047c6,be6db1d7,1,0,4687,320,50,423,2,39,-1,32,10,1,21,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,e8f47e92,6958aeff,8ce34352,1,0,15707,320,50,1722,0,35,-1,79,10,4,24,8
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a4696c11,5db079b5,1,2,15702,320,50,1722,0,35,100084,79,10,3,23,19
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,41d703ea,2347f47a,8ded1f7a,df14f700,f52a95e4,2db63e92,1,0,20632,320,50,2374,3,39,-1,23,10,3,30,18
FALSE,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2c7a6d0b,76dc4769,1,0,21982,320,50,2532,0,679,100077,48,10,4,24,2
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,c5a6d4a4,aad45b01,1,0,21611,320,50,2480,3,299,100111,61,10,1,21,4
FALSE,1005,0,3dd5f4e7,4789dc42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ee52b049,521f95fe,1,0,22195,320,50,2556,3,167,100202,23,10,5,25,19
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,7c811b98,ae637522,0f2161f8,a99f214a,759ada11,e1eae715,1,2,21816,320,50,2519,0,175,100192,71,10,2,29,8
FALSE,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,85c21a25,8a4875bd,1,0,20633,320,50,2374,3,39,-1,23,10,3,23,15
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,ee3cc618,afcd7478,1,0,463,320,50,122,3,1327,-1,15,10,3,23,13
TRUE,1002,0,85f751fd,c4e18dd6,50e219e0,c73fb408,7801e8d9,07d7df22,dc0f68e0,8c0f3369,42a5d6ce,0,0,18951,300,50,2154,3,427,100062,61,10,3,23,8
FALSE,1005,1,5b904c3a,e3bf79b4,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,aaea504b,8a4875bd,1,0,22133,320,50,1702,0,1059,100075,110,10,3,23,11
FALSE,1002,0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,9e4c6b2e,eb6d4ce8,08ac11ab,0,0,21153,320,50,2420,2,35,100093,69,10,6,26,3
TRUE,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bb4d1d86,8a4875bd,1,0,21893,320,50,2526,0,167,100077,221,10,1,28,15
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0387f472,cdf6ea96,1,0,22832,320,50,2647,2,35,100148,23,10,2,29,11
FALSE,1002,0,d1a51189,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,2a94a07b,3aa6ae95,373ecbe6,0,0,21789,320,50,2512,2,291,-1,52,10,5,25,17
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,46f2b45f,dae90b77,a0f5f879,1,0,1039,320,50,178,3,1327,100148,15,10,3,23,19
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,ec4ffa92,ad63ec9b,0f2161f8,936e92fb,50c7ca51,35e87701,1,0,20984,320,50,2371,0,559,100217,46,10,3,30,20
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,3d197961,d9165f58,be6db1d7,1,0,23672,300,50,2712,2,35,-1,23,10,2,29,23
FALSE,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6daaa920,d787e91b,1,0,21593,320,50,2478,3,167,100077,23,10,5,25,19
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6a21da9,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79,10,2,22,10
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,b41f9b5f,4ea23a13,1,0,23144,320,50,2665,0,35,100057,221,10,1,28,10
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b03ca994,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79,10,6,26,10
FALSE,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,6b368e97,7e5b53ce,43e7b962,0,0,21747,320,50,2504,3,41,100160,111,10,1,21,14
TRUE,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,8a7b9662,4ea23a13,1,0,23222,320,50,2676,0,35,100177,221,10,2,29,3
FALSE,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c2a001b2,8a4875bd,1,0,21727,320,50,2502,0,35,-1,221,10,2,22,6
FALSE,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,34131e2e,8a4875bd,1,0,16208,320,50,1800,3,167,100077,23,10,5,25,17
FALSE,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,13f60aa7,5ec45883,1,0,19771,320,50,2227,0,935,100075,48,10,2,29,11
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,764697a9,c6263d8a,1,0,15705,320,50,1722,0,35,-1,79,10,0,27,20
TRUE,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,13158a67,9efa421a,1,0,19772,320,50,2227,0,679,100077,48,10,5,25,3
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,f93c9031,66f6485a,ecb851b2,1,0,20634,320,50,2374,3,39,-1,23,10,5,25,17
FALSE,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,20a2cf49,2203a096,1,0,17753,320,50,1993,2,1063,-1,33,10,1,21,16
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dcb4209e,1f0bc64f,1,0,17014,320,50,1872,3,39,-1,23,10,0,27,18
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2db9a4ff,1f0bc64f,1,0,22676,320,50,2616,0,35,100083,51,10,3,30,17
FALSE,1005,0,1b171d6d,272c5d9d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9173b866,05e70df4,1,0,21153,320,50,2420,2,35,-1,69,10,4,24,7
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,2d7a20eb,10a50152,1,0,21772,300,50,2507,0,35,-1,157,10,2,22,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,6c8ecf47,496515fa,1,2,21189,320,50,2424,1,161,100189,71,10,4,24,15
FALSE,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,487dd557,3bd9e8e7,1,0,23441,320,50,2685,1,33,-1,212,10,1,28,14
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,393e6452,8a4875bd,1,0,15704,320,50,1722,0,35,100083,79,10,1,21,4
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,8177c724,2347f47a,0f2161f8,a99f214a,77983df2,1538d6e1,1,2,21790,320,50,2513,3,35,-1,68,10,2,22,5
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f786a40c,be6db1d7,1,0,21678,320,50,2495,2,167,100221,23,10,1,21,15
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d847257d,8bfcd3c6,1,0,17014,320,50,1872,3,39,-1,23,10,2,22,23
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,ff1e7755,225078da,1,2,23738,320,50,2676,0,299,100176,221,10,3,30,16
FALSE,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,8f43cde4,f09a730c,ecb851b2,4,3,15703,320,50,1722,0,35,100084,79,10,3,23,19
FALSE,1002,0,e7a92cc6,7e1e7bdf,50e219e0,ecad2386,7801e8d9,07d7df22,3219e984,d0751937,7c170de9,0,0,23210,320,50,2673,0,35,-1,221,10,1,28,10
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,86cde02b,12d41e63,1,0,22832,320,50,2647,2,35,100148,23,10,2,29,15
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,44bde9ac,7b7ca585,1,0,17877,320,50,2036,3,47,-1,156,10,0,27,3
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,9b866e9d,5d5e7f26,a9507fc1,1,0,17877,320,50,2036,3,47,-1,156,10,3,23,3
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,0b0a1020,a8964a12,1,2,24008,320,50,2749,0,43,100176,221,10,3,30,13
TRUE,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,920c945e,7abbbd5c,1,0,20346,300,250,2331,2,39,100060,23,10,4,24,14
FALSE,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce5e6c01,8441e1f3,1,0,19985,320,50,2278,2,35,100077,95,10,4,24,3
FALSE,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9d742e45,1f0bc64f,1,0,21413,320,50,2467,2,167,100077,23,10,5,25,12
FALSE,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ef203be,8a4875bd,1,0,19950,320,50,1800,3,167,-1,23,10,3,30,4
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e9a40fa1,36d749e5,1,0,21725,320,50,2502,0,35,-1,221,10,1,21,14
FALSE,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8c3c1195,d787e91b,1,0,22541,320,50,2601,2,167,100077,23,10,6,26,12
FALSE,1005,0,fbfbe4c5,fbac301e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e4797811,04f5b394,1,0,19665,320,50,2253,2,303,100112,52,10,1,21,14
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,01eb8099,5db079b5,1,2,15708,320,50,1722,0,35,-1,79,10,3,23,20
TRUE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1e6984ec,a0f5f879,1,0,15705,320,50,1722,0,35,100084,79,10,5,25,10
FALSE,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bd53cadb,eba9519f,1,0,22680,320,50,2528,0,39,100081,221,10,0,27,12
FALSE,1005,0,7c6576be,d00b8121,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0e0cb32a,b72d1c6e,1,0,19772,320,50,2227,0,679,-1,48,10,3,23,7
TRUE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f91d45ca,d787e91b,1,0,17014,320,50,1872,3,39,-1,23,10,2,22,20
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,46d15042,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61,10,3,23,21
FALSE,1005,0,ee8b8550,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8ed321d6,7ac6007f,1,2,19216,320,50,863,3,171,100105,61,10,6,26,8
FALSE,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dbc2caad,1ccc7835,1,0,19749,320,50,1939,2,1063,-1,117,10,3,23,2
FALSE,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f46f0a98,3bb1ddd7,1,0,19146,320,50,2181,0,169,100156,111,10,2,22,8
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,c5007647,eb0966e4,1,0,23454,320,50,2688,1,33,-1,212,10,1,28,14
FALSE,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3c26b33a,2203a096,1,0,16859,320,50,1887,3,39,-1,23,10,1,21,6
FALSE,1010,1,85f751fd,c4e18dd6,50e219e0,a607e6a7,7801e8d9,0f2161f8,3fb07aae,a0f6056a,f07e20f8,4,0,23818,320,50,2728,0,290,-1,42,10,2,29,16
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,002ff29c,1f0bc64f,1,0,17877,320,50,2036,3,47,-1,156,10,0,27,11
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,6d99973d,4ee7efb2,277e7b8c,1,0,4687,320,50,423,2,39,100148,32,10,5,25,11
FALSE,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,75e8a79f,aa03c32c,1,0,19771,320,50,2227,0,935,100075,48,10,1,28,10
FALSE,1005,0,cf4a0add,d231c949,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1da04c18,3d20877d,1,0,18856,320,50,1882,3,35,-1,13,10,2,29,9
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a30de6a6,3b89e6cf,794346bd,1,2,15706,320,50,1722,0,35,-1,79,10,5,25,12
FALSE,1002,0,5014edea,a7870916,50e219e0,ecad2386,7801e8d9,07d7df22,c52fafcb,cf412b0d,43e7b962,0,0,6365,300,50,544,3,39,100074,23,10,4,24,11
FALSE,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,00aa944c,be6db1d7,1,0,23143,320,50,2665,0,35,-1,221,10,2,29,5
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,035e6788,8f1db0bc,1,2,23143,320,50,2665,0,34,-1,221,10,1,28,9
FALSE,1002,0,7443a906,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,13f0b981,8a1ffa09,e8143522,0,0,21681,320,50,2496,3,167,-1,23,10,2,22,19
FALSE,1005,0,d8e6402c,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d928c111,1f0bc64f,1,0,22117,300,250,2547,2,35,-1,13,10,3,23,4
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,03c5db60,d11c6e8f,e981565c,1,0,18095,320,50,2060,3,39,100048,23,10,1,21,21
FALSE,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ceeb5bdb,5096d134,1,0,22832,320,50,2647,2,35,100148,23,10,2,29,14
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a0f59082,6c247d18,1,2,22105,320,50,2545,0,35,-1,221,10,3,23,6
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,27a270c6,871f14d0,f3049821,1,0,18093,320,50,2060,3,39,100050,23,10,2,22,9
FALSE,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3dbdce0e,0671f8e1,1,0,22680,320,50,2528,0,39,-1,221,10,1,28,7
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,ca159646,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61,10,1,28,19
FALSE,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6db603d7,0eb711ec,1,0,20108,320,50,2299,2,1327,-1,52,10,0,27,18
FALSE,1005,0,85f751fd,c4e18dd6,50e219e0,7ea7d18e,2347f47a,0f2161f8,a99f214a,e6745ad6,3bc980aa,1,0,22221,320,50,2560,3,43,100181,61,10,6,26,18
FALSE,1005,0,0ae8f59e,e93c2f77,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8f186bdd,d787e91b,1,0,6392,320,50,547,3,47,-1,23,10,2,22,13
